"assay_row_id","source_branch","source_file","source_sheet","source_sheet_row","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","measurement_id_normalised_d15n","measurement_id_normalised_d13c","measurement_id_normalised_d2h","raw_normalised_d15n","raw_normalised_d13c","raw_normalised_d2h","audit_normalised_d15n","audit_normalised_d13c","audit_normalised_d2h","adjudicated_normalised_d15n","adjudicated_normalised_d13c","adjudicated_normalised_d2h","strict_normalised_d15n","strict_normalised_d13c","strict_normalised_d2h","sensitivity_normalised_d15n","sensitivity_normalised_d13c","sensitivity_normalised_d2h","included_in_canonical_normalised_d15n","included_in_canonical_normalised_d13c","included_in_canonical_normalised_d2h","included_in_strict_normalised_d15n","included_in_strict_normalised_d13c","included_in_strict_normalised_d2h","included_in_sensitivity_normalised_d15n","included_in_sensitivity_normalised_d13c","included_in_sensitivity_normalised_d2h","assay_qc_action_normalised_d15n","assay_qc_action_normalised_d13c","assay_qc_action_normalised_d2h","assay_qc_reason_normalised_d15n","assay_qc_reason_normalised_d13c","assay_qc_reason_normalised_d2h","assay_qc_evidence_source_normalised_d15n","assay_qc_evidence_source_normalised_d13c","assay_qc_evidence_source_normalised_d2h","assay_qc_decision_id_normalised_d15n","assay_qc_decision_id_normalised_d13c","assay_qc_decision_id_normalised_d2h","assay_qc_explicit_normalised_d15n","assay_qc_explicit_normalised_d13c","assay_qc_explicit_normalised_d2h","assay_qc_value_changed_normalised_d15n","assay_qc_value_changed_normalised_d13c","assay_qc_value_changed_normalised_d2h","assay_qc_value_excluded_normalised_d15n","assay_qc_value_excluded_normalised_d13c","assay_qc_value_excluded_normalised_d2h","assay_qc_repeat_pair_detected_normalised_d15n","assay_qc_repeat_pair_detected_normalised_d13c","assay_qc_repeat_pair_detected_normalised_d2h","assay_qc_repeat_detection_sources_normalised_d15n","assay_qc_repeat_detection_sources_normalised_d13c","assay_qc_repeat_detection_sources_normalised_d2h","assay_qc_repeat_detection_pattern_normalised_d15n","assay_qc_repeat_detection_pattern_normalised_d13c","assay_qc_repeat_detection_pattern_normalised_d2h","assay_qc_repeat_resolution_status_normalised_d15n","assay_qc_repeat_resolution_status_normalised_d13c","assay_qc_repeat_resolution_status_normalised_d2h","assay_qc_audit_retained_normalised_d15n","assay_qc_audit_retained_normalised_d13c","assay_qc_audit_retained_normalised_d2h","assay_qc_excluded_by_lab_instruction_normalised_d15n","assay_qc_excluded_by_lab_instruction_normalised_d13c","assay_qc_excluded_by_lab_instruction_normalised_d2h","assay_qc_contributes_to_model_value_normalised_d15n","assay_qc_contributes_to_model_value_normalised_d13c","assay_qc_contributes_to_model_value_normalised_d2h","assay_qc_model_value_method_normalised_d15n","assay_qc_model_value_method_normalised_d13c","assay_qc_model_value_method_normalised_d2h","assay_qc_model_source_rows_normalised_d15n","assay_qc_model_source_rows_normalised_d13c","assay_qc_model_source_rows_normalised_d2h","assay_qc_strict_row_action_normalised_d15n","assay_qc_strict_row_action_normalised_d13c","assay_qc_strict_row_action_normalised_d2h","assay_qc_sensitivity_row_action_normalised_d15n","assay_qc_sensitivity_row_action_normalised_d13c","assay_qc_sensitivity_row_action_normalised_d2h","assay_qc_sensitivity_selected_source_row_normalised_d15n","assay_qc_sensitivity_selected_source_row_normalised_d13c","assay_qc_sensitivity_selected_source_row_normalised_d2h","assay_qc_sensitivity_selected_value_normalised_d15n","assay_qc_sensitivity_selected_value_normalised_d13c","assay_qc_sensitivity_selected_value_normalised_d2h","assay_qc_manual_review_pending_normalised_d15n","assay_qc_manual_review_pending_normalised_d13c","assay_qc_manual_review_pending_normalised_d2h","assay_qc_manual_review_reason_normalised_d15n","assay_qc_manual_review_reason_normalised_d13c","assay_qc_manual_review_reason_normalised_d2h","assay_qc_manual_review_notes_normalised_d15n","assay_qc_manual_review_notes_normalised_d13c","assay_qc_manual_review_notes_normalised_d2h"
"live_h_assay_0112","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",122,"CP19365_primary","CP19365_primary","CP19365","primary","Primary",FALSE,0.161,,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10",,,"live_measurement_0428",,,-26.0724867731009,,,-26.0724867731009,,,-26.0724867731009,,,-26.0724867731009,,,-26.0724867731009,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"122",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0113","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",123,"CP19366_2024-10-10_breast","CP19366_2024-10-10_breast","CP19366","breast","Breast",FALSE,0.125,,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10",,,"live_measurement_0429",,,-3.06216382712083,,,-3.06216382712083,,,-3.06216382712083,,,-3.06216382712083,,,-3.06216382712083,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"123",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0114","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",124,"CP19366_2024-10-10_primary","CP19366_2024-10-10_primary","CP19366","primary","Primary",FALSE,0.172,,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10",,,"live_measurement_0430",,,-30.374107527047,,,-30.374107527047,,,-30.374107527047,,,-30.374107527047,,,-30.374107527047,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"124",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0115","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",125,"CP19368_2024-10-11_breast","CP19368_2024-10-11_breast","CP19368","breast","Breast",FALSE,0.244,,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11",,,"live_measurement_0431",,,2.60262477330125,,,2.60262477330125,,,2.60262477330125,,,2.60262477330125,,,2.60262477330125,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"125",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0116","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",126,"CP19368_2024-10-11_primary","CP19368_2024-10-11_primary","CP19368","primary","Primary",FALSE,0.311,,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11",,,"live_measurement_0432",,,-19.8818909409293,,,-19.8818909409293,,,-19.8818909409293,,,-19.8818909409293,,,-19.8818909409293,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"126",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0117","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",127,"CP19371_2024-10-05_breast","CP19371_2024-10-05_breast","CP19371","breast","Breast",FALSE,0.182,,"F","266432","266432","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05",,,"live_measurement_0433",,,-22.0604717762451,,,-22.0604717762451,,,-22.0604717762451,,,-22.0604717762451,,,-22.0604717762451,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"127",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0118","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",128,"CP19371_2024-10-05_primary","CP19371_2024-10-05_primary","CP19371","primary","Primary",FALSE,0.154,,"F","266432","266432","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05",,,"live_measurement_0434",,,-2.68696017250742,,,-2.68696017250742,,,-2.68696017250742,,,-2.68696017250742,,,-2.68696017250742,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"128",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0119","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",129,"CP19902_2024-10-12_breast","CP19902_2024-10-12_breast","CP19902","breast","Breast",FALSE,0.138,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12",,,"live_measurement_0435",,,-12.1212765401099,,,-12.1212765401099,,,-12.1212765401099,,,-12.1212765401099,,,-12.1212765401099,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"129",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0120","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",130,"CP19902_2024-10-12_primary","CP19902_2024-10-12_primary","CP19902","primary","Primary",FALSE,0.18,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12",,,"live_measurement_0436",,,-68.9890831838074,,,-68.9890831838074,,,-68.9890831838074,,,-68.9890831838074,,,-68.9890831838074,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"130",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0121","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",131,"CP19903_2024-10-12_breast","CP19903_2024-10-12_breast","CP19903","breast","Breast",FALSE,0.124,,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12",,,"live_measurement_0437",,,-24.0447211648515,,,-24.0447211648515,,,-24.0447211648515,,,-24.0447211648515,,,-24.0447211648515,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"131",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0122","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",132,"CP19903_2024-10-12_primary","CP19903_2024-10-12_primary","CP19903","primary","Primary",FALSE,0.155,,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12",,,"live_measurement_0438",,,-33.5746285832227,,,-33.5746285832227,,,-33.5746285832227,,,-33.5746285832227,,,-33.5746285832227,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"132",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0123","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",133,"CP19907_2024-10-14_breast","CP19907_2024-10-14_breast","CP19907","breast","Breast",FALSE,0.165,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14",,,"live_measurement_0439",,,-14.3435048647567,,,-14.3435048647567,,,-14.3435048647567,,,-14.3435048647567,,,-14.3435048647567,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"133",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0124","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",134,"CP19907_2024-10-14_primary","CP19907_2024-10-14_primary","CP19907","primary","Primary",FALSE,0.201,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14",,,"live_measurement_0440",,,-64.2934880222648,,,-64.2934880222648,,,-64.2934880222648,,,-64.2934880222648,,,-64.2934880222648,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"134",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0125","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",135,"CP19908_2024-10-14_breast","CP19908_2024-10-14_breast","CP19908","breast","Breast",FALSE,0.158,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14",,,"live_measurement_0441",,,-10.3039561166372,,,-10.3039561166372,,,-10.3039561166372,,,-10.3039561166372,,,-10.3039561166372,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"135",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0126","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",136,"CP19908_2024-10-14_primary","CP19908_2024-10-14_primary","CP19908","primary","Primary",FALSE,0.184,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14",,,"live_measurement_0442",,,-10.5661802016251,,,-10.5661802016251,,,-10.5661802016251,,,-10.5661802016251,,,-10.5661802016251,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"136",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0127","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",137,"CP19915_2024-10-16_breast","CP19915_2024-10-16_breast","CP19915","breast","Breast",FALSE,0.207,,"M","266406","266406","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16",,,"live_measurement_0443",,,-12.6838579153021,,,-12.6838579153021,,,-12.6838579153021,,,-12.6838579153021,,,-12.6838579153021,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"137",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0128","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",138,"CP19915_2024-10-16_primary","CP19915_2024-10-16_primary","CP19915","primary","Primary",FALSE,0.188,,"M","266406","266406","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16",,,"live_measurement_0444",,,-12.5326332611128,,,-12.5326332611128,,,-12.5326332611128,,,-12.5326332611128,,,-12.5326332611128,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"138",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0129","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",139,"CP19921_2024-10-16_breast","CP19921_2024-10-16_breast","CP19921","breast","Breast",FALSE,0.221,,"F","266449","266449","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16",,,"live_measurement_0445",,,-16.7283140923567,,,-16.7283140923567,,,-16.7283140923567,,,-16.7283140923567,,,-16.7283140923567,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"139",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0130","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",140,"CP19921_2024-10-16_primary","CP19921_2024-10-16_primary","CP19921","primary","Primary",FALSE,0.185,,"F","266449","266449","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16",,,"live_measurement_0446",,,-6.94799558396168,,,-6.94799558396168,,,-6.94799558396168,,,-6.94799558396168,,,-6.94799558396168,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"140",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0131","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",141,"CP19922_2024-10-17_breast","CP19922_2024-10-17_breast","CP19922","breast","Breast",FALSE,0.202,,"M","266453","266453","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17",,,"live_measurement_0447",,,-20.3315138841851,,,-20.3315138841851,,,-20.3315138841851,,,-20.3315138841851,,,-20.3315138841851,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"141",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0132","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",142,"CP19922_2024-10-17_primary","CP19922_2024-10-17_primary","CP19922","primary","Primary",FALSE,0.181,,"M","266453","266453","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17",,,"live_measurement_0448",,,-18.5113024440661,,,-18.5113024440661,,,-18.5113024440661,,,-18.5113024440661,,,-18.5113024440661,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"142",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0133","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",143,"CP19923_2024-10-17_breast","CP19923_2024-10-17_breast","CP19923","breast","Breast",FALSE,0.166,,"M","266417","266417","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17",,,"live_measurement_0449",,,-10.1704348073123,,,-10.1704348073123,,,-10.1704348073123,,,-10.1704348073123,,,-10.1704348073123,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"143",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0134","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",144,"CP19923_2024-10-17_primary","CP19923_2024-10-17_primary","CP19923","primary","Primary",FALSE,0.285,,"M","266417","266417","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17",,,"live_measurement_0450",,,-6.35742016915515,,,-6.35742016915515,,,-6.35742016915515,,,-6.35742016915515,,,-6.35742016915515,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"144",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0135","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",145,"CP19931_2024-12-05_breast","CP19931_2024-12-05_breast","CP19931","breast","Breast",FALSE,0.195,,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05",,,"live_measurement_0451",,,7.46516994720916,,,7.46516994720916,,,7.46516994720916,,,7.46516994720916,,,7.46516994720916,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"145",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0136","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",146,"CP19931_2024-12-05_primary","CP19931_2024-12-05_primary","CP19931","primary","Primary",FALSE,0.204,,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05",,,"live_measurement_0452",,,17.5069573341059,,,17.5069573341059,,,17.5069573341059,,,17.5069573341059,,,17.5069573341059,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"146",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
