"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0028","live_assay_0028::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","39","CP16536_2024-10-10_primary feather","CP16536_2024-10-10_primary feather","CP16536","primary","Primary",FALSE,"normalised_d15n",5.76142460136077,5.76142460136077,0.218,3.42793128898946,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0055",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0028","live_assay_0028::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","39","CP16536_2024-10-10_primary feather","CP16536_2024-10-10_primary feather","CP16536","primary","Primary",FALSE,"normalised_d13c",-22.7585099728686,-22.7585099728686,0.218,3.42793128898946,"M","266428","266428","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10","live_measurement_0056",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0029","live_assay_0029::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","40","CP16543_2024-10-04_breast feather","CP16543_2024-10-04_breast feather","CP16543","breast","Breast",FALSE,"normalised_d15n",12.7463740136981,12.7463740136981,0.191,3.44163530874813,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0057",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0029","live_assay_0029::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","40","CP16543_2024-10-04_breast feather","CP16543_2024-10-04_breast feather","CP16543","breast","Breast",FALSE,"normalised_d13c",-14.0446412953552,-14.0446412953552,0.191,3.44163530874813,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0058",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0032","live_assay_0032::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","43","CP16609_2024-10-08_breast feather","CP16609_2024-10-08_breast feather","CP16609","breast","Breast",FALSE,"normalised_d15n",12.0726227186834,12.0726227186834,0.222,3.42176629749809,"F",,,"SI migrant","migrant","PTT during ethics trial revealed this bird moving to the Rakaia River in early March",173.667221,-42.413402,TRUE,"live_pheno_050|live_pheno_060",2,"CP16609_2024-10-08","live_measurement_0063",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0032","live_assay_0032::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","43","CP16609_2024-10-08_breast feather","CP16609_2024-10-08_breast feather","CP16609","breast","Breast",FALSE,"normalised_d13c",-22.738304318616,-22.738304318616,0.222,3.42176629749809,"F",,,"SI migrant","migrant","PTT during ethics trial revealed this bird moving to the Rakaia River in early March",173.667221,-42.413402,TRUE,"live_pheno_050|live_pheno_060",2,"CP16609_2024-10-08","live_measurement_0064",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0033","live_assay_0033::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","44","CP16609_2024-10-08_primary feather","CP16609_2024-10-08_primary feather","CP16609","primary","Primary",FALSE,"normalised_d15n",14.3180414146674,14.3180414146674,0.325,3.46740055172569,"F",,,"SI migrant","migrant","PTT during ethics trial revealed this bird moving to the Rakaia River in early March",173.667221,-42.413402,TRUE,"live_pheno_050|live_pheno_060",2,"CP16609_2024-10-08","live_measurement_0065",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0033","live_assay_0033::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","44","CP16609_2024-10-08_primary feather","CP16609_2024-10-08_primary feather","CP16609","primary","Primary",FALSE,"normalised_d13c",-17.9500325020683,-17.9500325020683,0.325,3.46740055172569,"F",,,"SI migrant","migrant","PTT during ethics trial revealed this bird moving to the Rakaia River in early March",173.667221,-42.413402,TRUE,"live_pheno_050|live_pheno_060",2,"CP16609_2024-10-08","live_measurement_0066",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0036","live_assay_0036::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","47","CP16627_2024-10-01_primary feather","CP16627_2024-10-01_primary feather","CP16627","primary","Primary",FALSE,"normalised_d15n",13.7672775514046,13.7672775514046,0.26,3.35338529552216,"M","266390","266390","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Kaituna Lagoon the full year",172.684973,-43.82787,TRUE,"live_pheno_075|live_pheno_097",2,"CP16627_2024-10-01","live_measurement_0071",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0036","live_assay_0036::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","47","CP16627_2024-10-01_primary feather","CP16627_2024-10-01_primary feather","CP16627","primary","Primary",FALSE,"normalised_d13c",-22.8453942861546,-22.8453942861546,0.26,3.35338529552216,"M","266390","266390","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Kaituna Lagoon the full year",172.684973,-43.82787,TRUE,"live_pheno_075|live_pheno_097",2,"CP16627_2024-10-01","live_measurement_0072",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0037","live_assay_0037::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","48","CP16628_2024-10-01_breast feather","CP16628_2024-10-01_breast feather","CP16628","breast","Breast",FALSE,"normalised_d15n",14.3500364670151,14.3500364670151,0.207,3.46261866461474,"F","266391","266391","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Lake Ellesmere the full year",172.684973,-43.82787,TRUE,"live_pheno_076|live_pheno_098",2,"CP16628_2024-10-01","live_measurement_0073",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0037","live_assay_0037::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","48","CP16628_2024-10-01_breast feather","CP16628_2024-10-01_breast feather","CP16628","breast","Breast",FALSE,"normalised_d13c",-21.5199033671861,-21.5199033671861,0.207,3.46261866461474,"F","266391","266391","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Lake Ellesmere the full year",172.684973,-43.82787,TRUE,"live_pheno_076|live_pheno_098",2,"CP16628_2024-10-01","live_measurement_0074",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0038","live_assay_0038::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","49","CP16628_2024-10-01_primary feather","CP16628_2024-10-01_primary feather","CP16628","primary","Primary",FALSE,"normalised_d15n",12.0169773361164,12.0169773361164,0.256,3.34169148563182,"F","266391","266391","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Lake Ellesmere the full year",172.684973,-43.82787,TRUE,"live_pheno_076|live_pheno_098",2,"CP16628_2024-10-01","live_measurement_0075",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0038","live_assay_0038::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","49","CP16628_2024-10-01_primary feather","CP16628_2024-10-01_primary feather","CP16628","primary","Primary",FALSE,"normalised_d13c",-21.9624071953173,-21.9624071953173,0.256,3.34169148563182,"F","266391","266391","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Lake Ellesmere the full year",172.684973,-43.82787,TRUE,"live_pheno_076|live_pheno_098",2,"CP16628_2024-10-01","live_measurement_0076",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0039","live_assay_0039::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","50","CP16641_2024-10-05_ primary feather","CP16641_2024-10-05_ primary feather","CP16641","primary","Primary",FALSE,"normalised_d15n",11.5715073412065,11.5715073412065,0.254,3.35169722859778,"M","266436","266436","SI migrant","migrant","PTT revealed that the bird wintered on the mudflats near the Nelson Haven and Boulder Bank (from mid-April to mid-July)",173.011986,-40.992659,TRUE,"live_pheno_051|live_pheno_061",2,"CP16641_2024-10-05","live_measurement_0077",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0039","live_assay_0039::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","50","CP16641_2024-10-05_ primary feather","CP16641_2024-10-05_ primary feather","CP16641","primary","Primary",FALSE,"normalised_d13c",-15.5855925266904,-15.5855925266904,0.254,3.35169722859778,"M","266436","266436","SI migrant","migrant","PTT revealed that the bird wintered on the mudflats near the Nelson Haven and Boulder Bank (from mid-April to mid-July)",173.011986,-40.992659,TRUE,"live_pheno_051|live_pheno_061",2,"CP16641_2024-10-05","live_measurement_0078",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0040","live_assay_0040::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","51","CP16641_2024-10-05_breast feather","CP16641_2024-10-05_breast feather","CP16641","breast","Breast",FALSE,"normalised_d15n",14.7772761729971,14.7772761729971,0.242,3.32401432836378,"M","266436","266436","SI migrant","migrant","PTT revealed that the bird wintered on the mudflats near the Nelson Haven and Boulder Bank (from mid-April to mid-July)",173.011986,-40.992659,TRUE,"live_pheno_051|live_pheno_061",2,"CP16641_2024-10-05","live_measurement_0079",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0040","live_assay_0040::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","51","CP16641_2024-10-05_breast feather","CP16641_2024-10-05_breast feather","CP16641","breast","Breast",FALSE,"normalised_d13c",-12.6632633451957,-12.6632633451957,0.242,3.32401432836378,"M","266436","266436","SI migrant","migrant","PTT revealed that the bird wintered on the mudflats near the Nelson Haven and Boulder Bank (from mid-April to mid-July)",173.011986,-40.992659,TRUE,"live_pheno_051|live_pheno_061",2,"CP16641_2024-10-05","live_measurement_0080",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0041","live_assay_0041::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","52","CP16642_2024-10-01_breast feather","CP16642_2024-10-01_breast feather","CP16642","breast","Breast",FALSE,"normalised_d15n",11.7215509413972,11.7215509413972,0.213,3.45514649182007,"F","266383","266383","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_006|live_pheno_023",2,"CP16642_2024-10-01","live_measurement_0081",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0041","live_assay_0041::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","52","CP16642_2024-10-01_breast feather","CP16642_2024-10-01_breast feather","CP16642","breast","Breast",FALSE,"normalised_d13c",-17.8242892043911,-17.8242892043911,0.213,3.45514649182007,"F","266383","266383","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_006|live_pheno_023",2,"CP16642_2024-10-01","live_measurement_0082",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0042","live_assay_0042::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","53","CP16642_2024-10-01_primary feather","CP16642_2024-10-01_primary feather","CP16642","primary","Primary",FALSE,"normalised_d15n",12.6634755081217,12.6634755081217,0.201,3.383932400064,"F","266383","266383","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_006|live_pheno_023",2,"CP16642_2024-10-01","live_measurement_0083",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0042","live_assay_0042::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","53","CP16642_2024-10-01_primary feather","CP16642_2024-10-01_primary feather","CP16642","primary","Primary",FALSE,"normalised_d13c",-18.9598469733855,-18.9598469733855,0.201,3.383932400064,"F","266383","266383","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_006|live_pheno_023",2,"CP16642_2024-10-01","live_measurement_0084",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0043","live_assay_0043::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","54","CP16643_2024-10-01_breast feather","CP16643_2024-10-01_breast feather","CP16643","breast","Breast",FALSE,"normalised_d15n",8.30492445178543,8.30492445178543,0.218,3.27651523764306,"M","266405","266405","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_007|live_pheno_024",2,"CP16643_2024-10-01","live_measurement_0085",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0043","live_assay_0043::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","54","CP16643_2024-10-01_breast feather","CP16643_2024-10-01_breast feather","CP16643","breast","Breast",FALSE,"normalised_d13c",-24.2527181048461,-24.2527181048461,0.218,3.27651523764306,"M","266405","266405","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_007|live_pheno_024",2,"CP16643_2024-10-01","live_measurement_0086",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0044","live_assay_0044::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","55","CP16643_2024-10-01_primary feather","CP16643_2024-10-01_primary feather","CP16643","primary","Primary",FALSE,"normalised_d15n",12.6978744718904,12.6978744718904,0.254,3.42393335210542,"M","266405","266405","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_007|live_pheno_024",2,"CP16643_2024-10-01","live_measurement_0087",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0044","live_assay_0044::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","55","CP16643_2024-10-01_primary feather","CP16643_2024-10-01_primary feather","CP16643","primary","Primary",FALSE,"normalised_d13c",-22.4837130750336,-22.4837130750336,0.254,3.42393335210542,"M","266405","266405","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration (departure: May 5), but failing",172.67954,-43.826875,TRUE,"live_pheno_007|live_pheno_024",2,"CP16643_2024-10-01","live_measurement_0088",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0045","live_assay_0045::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","56","CP16652_2024-10-04_breast feather","CP16652_2024-10-04_breast feather","CP16652","breast","Breast",FALSE,"normalised_d15n",13.3877449728695,13.3877449728695,0.219,3.37762816330112,"F","266404","266404","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_077|live_pheno_099",2,"CP16652_2024-10-04","live_measurement_0089",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0045","live_assay_0045::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","56","CP16652_2024-10-04_breast feather","CP16652_2024-10-04_breast feather","CP16652","breast","Breast",FALSE,"normalised_d13c",-14.09959371293,-14.09959371293,0.219,3.37762816330112,"F","266404","266404","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_077|live_pheno_099",2,"CP16652_2024-10-04","live_measurement_0090",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0046","live_assay_0046::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","57","CP16652_2024-10-04_primary feather","CP16652_2024-10-04_primary feather","CP16652","primary","Primary",FALSE,"normalised_d15n",12.6914873922758,12.6914873922758,0.218,3.33909554839029,"F","266404","266404","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_077|live_pheno_099",2,"CP16652_2024-10-04","live_measurement_0091",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0046","live_assay_0046::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","57","CP16652_2024-10-04_primary feather","CP16652_2024-10-04_primary feather","CP16652","primary","Primary",FALSE,"normalised_d13c",-16.4512425860024,-16.4512425860024,0.218,3.33909554839029,"F","266404","266404","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_077|live_pheno_099",2,"CP16652_2024-10-04","live_measurement_0092",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0047","live_assay_0047::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","58","CP16655_2024-10-10_breast feather","CP16655_2024-10-10_breast feather","CP16655","breast","Breast",FALSE,"normalised_d15n",7.8216830215885,7.8216830215885,0.211,3.49065133595308,"F","266382","266382","AU migrant","migrant","PTT revealed this bird migrating to Cape Barren Island, Tasmania (arrival: March 20)",170.144062,-43.736643,TRUE,"live_pheno_008|live_pheno_025",2,"CP16655_2024-10-10","live_measurement_0093",1,"raw_assay","keep",,,,FALSE,,
