"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","source_sheet_rows_model","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value_retained_mean","audit_value_mean","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","source_measurement_ids_model","n_retained_assay_rows","n_model_contributing_rows","adjudication_method","assay_qc_variant_name","assay_qc_variant_row_action","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_contributes_to_model_value","assay_qc_model_source_rows","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_model_CP19907_2024.10.14_primary","live_model_CP19907_2024.10.14_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","134","134","CP19907_2024-10-14_primary","CP19907_2024-10-14_primary","CP19907","primary","Primary",FALSE,"normalised_d2h",-64.2934880222648,-64.2934880222648,-64.2934880222648,0.201,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14","live_measurement_0440","live_measurement_0440",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"134",FALSE,,
"live_model_CP19908_2024.10.14_breast","live_model_CP19908_2024.10.14_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","135","135","CP19908_2024-10-14_breast","CP19908_2024-10-14_breast","CP19908","breast","Breast",FALSE,"normalised_d2h",-10.3039561166372,-10.3039561166372,-10.3039561166372,0.158,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0441","live_measurement_0441",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"135",FALSE,,
"live_model_CP19908_2024.10.14_primary","live_model_CP19908_2024.10.14_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","136","136","CP19908_2024-10-14_primary","CP19908_2024-10-14_primary","CP19908","primary","Primary",FALSE,"normalised_d2h",-10.5661802016251,-10.5661802016251,-10.5661802016251,0.184,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Jul 25 (potential resident)",167.745905,-45.414044,TRUE,"live_pheno_085|live_pheno_107",2,"CP19908_2024-10-14","live_measurement_0442","live_measurement_0442",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"136",FALSE,,
"live_model_CP19915_2024.10.16_breast","live_model_CP19915_2024.10.16_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","137","137","CP19915_2024-10-16_breast","CP19915_2024-10-16_breast","CP19915","breast","Breast",FALSE,"normalised_d2h",-12.6838579153021,-12.6838579153021,-12.6838579153021,0.207,,"M","266406","266406","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0443","live_measurement_0443",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"137",FALSE,,
"live_model_CP19915_2024.10.16_primary","live_model_CP19915_2024.10.16_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","138","138","CP19915_2024-10-16_primary","CP19915_2024-10-16_primary","CP19915","primary","Primary",FALSE,"normalised_d2h",-12.5326332611128,-12.5326332611128,-12.5326332611128,0.188,,"M","266406","266406","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point but went to a from Ruapuke Island off shore for much of the winter",168.430146,-46.605879,TRUE,"live_pheno_058|live_pheno_068",2,"CP19915_2024-10-16","live_measurement_0444","live_measurement_0444",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"138",FALSE,,
"live_model_CP19921_2024.10.16_breast","live_model_CP19921_2024.10.16_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","139","139","CP19921_2024-10-16_breast","CP19921_2024-10-16_breast","CP19921","breast","Breast",FALSE,"normalised_d2h",-16.7283140923567,-16.7283140923567,-16.7283140923567,0.221,,"F","266449","266449","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0445","live_measurement_0445",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"139",FALSE,,
"live_model_CP19921_2024.10.16_primary","live_model_CP19921_2024.10.16_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","140","140","CP19921_2024-10-16_primary","CP19921_2024-10-16_primary","CP19921","primary","Primary",FALSE,"normalised_d2h",-6.94799558396168,-6.94799558396168,-6.94799558396168,0.185,,"F","266449","266449","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_086|live_pheno_108",2,"CP19921_2024-10-16","live_measurement_0446","live_measurement_0446",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"140",FALSE,,
"live_model_CP19922_2024.10.17_breast","live_model_CP19922_2024.10.17_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","141","141","CP19922_2024-10-17_breast","CP19922_2024-10-17_breast","CP19922","breast","Breast",FALSE,"normalised_d2h",-20.3315138841851,-20.3315138841851,-20.3315138841851,0.202,,"M","266453","266453","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0447","live_measurement_0447",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"141",FALSE,,
"live_model_CP19922_2024.10.17_primary","live_model_CP19922_2024.10.17_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","142","142","CP19922_2024-10-17_primary","CP19922_2024-10-17_primary","CP19922","primary","Primary",FALSE,"normalised_d2h",-18.5113024440661,-18.5113024440661,-18.5113024440661,0.181,,"M","266453","266453","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.431945,-46.606263,TRUE,"live_pheno_087|live_pheno_109",2,"CP19922_2024-10-17","live_measurement_0448","live_measurement_0448",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"142",FALSE,,
"live_model_CP19923_2024.10.17_breast","live_model_CP19923_2024.10.17_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","143","143","CP19923_2024-10-17_breast","CP19923_2024-10-17_breast","CP19923","breast","Breast",FALSE,"normalised_d2h",-10.1704348073123,-10.1704348073123,-10.1704348073123,0.166,,"M","266417","266417","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0449","live_measurement_0449",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"143",FALSE,,
"live_model_CP19923_2024.10.17_primary","live_model_CP19923_2024.10.17_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","144","144","CP19923_2024-10-17_primary","CP19923_2024-10-17_primary","CP19923","primary","Primary",FALSE,"normalised_d2h",-6.35742016915515,-6.35742016915515,-6.35742016915515,0.285,,"M","266417","266417","South Island, New Zealand","Tiwai Point, Canterbury","Tiwai Point","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.433515,-46.606197,TRUE,"live_pheno_088|live_pheno_110",2,"CP19923_2024-10-17","live_measurement_0450","live_measurement_0450",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"144",FALSE,,
"live_model_CP19931_2024.12.05_breast","live_model_CP19931_2024.12.05_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","145","145","CP19931_2024-12-05_breast","CP19931_2024-12-05_breast","CP19931","breast","Breast",FALSE,"normalised_d2h",7.46516994720916,7.46516994720916,7.46516994720916,0.195,,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0451","live_measurement_0451",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"145",FALSE,,
"live_model_CP19931_2024.12.05_primary","live_model_CP19931_2024.12.05_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","146","146","CP19931_2024-12-05_primary","CP19931_2024-12-05_primary","CP19931","primary","Primary",FALSE,"normalised_d2h",17.5069573341059,17.5069573341059,17.5069573341059,0.204,,"M",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Manukapua Island, North Island on March 29",176.919071981683,-39.5101300254464,TRUE,"live_pheno_041|live_pheno_048",2,"CP19931_2024-12-05","live_measurement_0452","live_measurement_0452",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"146",FALSE,,
"live_model_CP19939_2025.01.09_breast","live_model_CP19939_2025.01.09_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","147","147","CP19939_2025-01-09_breast","CP19939_2025-01-09_breast","CP19939","breast","Breast",FALSE,"normalised_d2h",-27.9638507922551,-27.9638507922551,-27.9638507922551,0.172,,"F",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0453","live_measurement_0453",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"147",FALSE,,
"live_model_CP19939_2025.01.09_primary","live_model_CP19939_2025.01.09_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","148","148","CP19939_2025-01-09_primary","CP19939_2025-01-09_primary","CP19939","primary","Primary",FALSE,"normalised_d2h",-45.5717433959236,-45.5717433959236,-45.5717433959236,0.207,,"F",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.187014997005,-44.8751709982753,FALSE,"live_pheno_127|live_pheno_145",2,"CP19939_2025-01-09","live_measurement_0454","live_measurement_0454",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"148",FALSE,,
"live_model_CP19940_2025.01.09_breast","live_model_CP19940_2025.01.09_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","149","149","CP19940_2025-01-09_breast","CP19940_2025-01-09_breast","CP19940","breast","Breast",FALSE,"normalised_d2h",-3.40019559554703,-3.40019559554703,-3.40019559554703,0.165,,"F",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0455","live_measurement_0455",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"149",FALSE,,
"live_model_CP19940_2025.01.09_primary","live_model_CP19940_2025.01.09_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","150","150","CP19940_2025-01-09_primary","CP19940_2025-01-09_primary","CP19940","primary","Primary",FALSE,"normalised_d2h",-47.2775483443837,-47.2775483443837,-47.2775483443837,0.157,,"F",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_128|live_pheno_146",2,"CP19940_2025-01-09","live_measurement_0456","live_measurement_0456",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"150",FALSE,,
"live_model_CP19941_2025.01.09_breast","live_model_CP19941_2025.01.09_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","151","151","CP19941_2025-01-09_breast","CP19941_2025-01-09_breast","CP19941","breast","Breast",FALSE,"normalised_d2h",7.36923888109848,7.36923888109848,7.36923888109848,0.256,,"M",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0457","live_measurement_0457",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"151",FALSE,,
"live_model_CP19941_2025.01.09_primary","live_model_CP19941_2025.01.09_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","152","152","CP19941_2025-01-09_primary","CP19941_2025-01-09_primary","CP19941","primary","Primary",FALSE,"normalised_d2h",-35.0600283381296,-35.0600283381296,-35.0600283381296,0.199,,"M",,,"South Island, New Zealand","Pisa Range, Otago","Pisa Range","unknown","unknown",,169.180542994291,-44.8818409815431,FALSE,"live_pheno_129|live_pheno_147",2,"CP19941_2025-01-09","live_measurement_0458","live_measurement_0458",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"152",FALSE,,
"live_model_CP19983_2024.10.14_breast","live_model_CP19983_2024.10.14_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","153","153","CP19983_2024-10-14_breast","CP19983_2024-10-14_breast","CP19983","breast","Breast",FALSE,"normalised_d2h",-9.46882246704472,-9.46882246704472,-9.46882246704472,0.231,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0459","live_measurement_0459",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"153",FALSE,,
"live_model_CP19983_2024.10.14_primary","live_model_CP19983_2024.10.14_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","154","154","CP19983_2024-10-14_primary","CP19983_2024-10-14_primary","CP19983","primary","Primary",FALSE,"normalised_d2h",-31.1279954164657,-31.1279954164657,-31.1279954164657,0.189,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 26 (potential resident)",167.744617,-45.414383,TRUE,"live_pheno_089|live_pheno_111",2,"CP19983_2024-10-14","live_measurement_0460","live_measurement_0460",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"154",FALSE,,
"live_model_CP19984_2024.10.14_breast","live_model_CP19984_2024.10.14_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","155","155","CP19984_2024-10-14_breast","CP19984_2024-10-14_breast","CP19984","breast","Breast",FALSE,"normalised_d2h",-39.7817734145241,-39.7817734145241,-39.7817734145241,0.17,,"M",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0461","live_measurement_0461",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"155",FALSE,,
"live_model_CP19984_2024.10.14_primary","live_model_CP19984_2024.10.14_primary::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","156","156","CP19984_2024-10-14_primary","CP19984_2024-10-14_primary","CP19984","primary","Primary",FALSE,"normalised_d2h",-67.96798134299,-67.96798134299,-67.96798134299,0.171,,"M",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0462","live_measurement_0462",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"156",FALSE,,
"live_model_CP9059_2024.10.08_breast","live_model_CP9059_2024.10.08_breast::normalised_d2h","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","157","157","CP9059_2024-10-08_breast","CP9059_2024-10-08_breast","CP9059","breast","Breast",FALSE,"normalised_d2h",4.70342211998976,4.70342211998976,4.70342211998976,0.154,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 26",173.662786,-42.413422,TRUE,"live_pheno_090|live_pheno_112",2,"CP9059_2024-10-08","live_measurement_0463","live_measurement_0463",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"157",FALSE,,
